UserID,Condition,Gender,age,grade,race1,race2,momed,daded,momemp,dademp,home,home2,relimp,term_ID,E,P,A
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_truelove,2.89992,2.50002,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_neglect,-2.30007,-1.0999399,.19994999
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_brother,1.40008,.59985,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_spurn,-1.0999399,1.99993,-.19994999
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_merry,2.1001201,.39989999,2.1001201
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_insincere,-1.90017,-2.89992,-.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_endorse,1.99993,1.90017,1.29989
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_liberal,0,-.30013999,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_cutthroat,-2.1998799,1.40008,1.69979
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_offensive,-1.99993,1.00018,1.99993
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_bully,-2.89992,-2.1998799,1.90017
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_endure,1.99993,1.6000299,-.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_cut_the_pay_of,-1.90017,2.89992,1.99993
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_unselfish,2.3998301,.59985,-.59985
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_frustrated,-1.69979,0,.30013999
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_combat,-1.20013,.79979998,2.50002
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_demand,-.10019,.19994999,1.90017
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_stockbroker,0,1.29989,2.1001201
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_moron,-2.3998301,-2.69997,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_mimic,-.30013999,.10019,.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_landscaper,1.79998,.79979998,.59985
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_hold,2.89992,1.00018,-.50009
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_deter,-.30013999,-1.29989,.89999002
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_has_been,-1.40008,-2.3998301,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_newcomer,.10019,-.19994999,.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_trainee,.10019,-1.69979,-.79979998
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_safecracker,-.79979998,1.6000299,-.89999002
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_abort,-2.8001599,1.20013,.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_control,-1.0999399,1.69979,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_butter_up,.70003998,.30013999,.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_auctioneer,1.20013,1.90017,3.0001099
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_penalize,-1.40008,2.1998799,.19994999
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_snot,-2.3998301,-.79979998,1.20013
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_gas_station_attendant,1.79998,.10019,-1.00018
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_tailor,.89999002,.50009,-.30013999
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_effective,1.90017,1.90017,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_hopeful,1.90017,1.69979,-.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_lucky,1.90017,.10019,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_daredevil,1.69979,2.3998301,3.2000599
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_unhealthy,-2.30007,-1.99993,-.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_fair,2.89992,3.0001099,.10019
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_chairman,.39989999,3.0001099,1.6000299
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_daring,.10019,.70003998,2.1001201
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,b_jest,-1.6000299,-.10019,1.0999399
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,i_lecturer,.19994999,1.20013,1.49984
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_egoistic,-2.89992,-.10019,0
DComm157,1,Male,30 to 39,Not a student,White or Caucasian,No additional race information to report,Some college or vocational school,Master's degree,Working full-time for pay (30 or more hours per week,Working full-time for pay (30 or more hours per week,No,No,Pretty Important,m_frivolous,-1.00018,-1.20013,0
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_pray_for,3.0001099,4.3000002,-4.19981
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_ex_boyfriend,-4.3000002,3.0001099,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_hypocrite,-3.0001099,-4.19981,4.19981
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_womanizer,4.3000002,3.0001099,3.09987
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_annoyed,-1.00018,-3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_chef,-1.99993,3.0001099,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_nonsmoker,3.0001099,3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_bookworm,1.99993,-2.1001201,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_date,3.0001099,3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_identify,4.3000002,-3.09987,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_back,-4.3000002,-1.99993,-4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_ban,-4.19981,-3.0001099,2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_conceited,-4.3000002,-4.19981,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_stroke,-3.0001099,-3.0001099,-.89999002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_grind,1.0999399,4.3000002,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_idolize,4.3000002,3.0001099,-2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_foster_father,4.3000002,4.3000002,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_embittered,2.1001201,-3.99986,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_audacious,1.00018,1.99993,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_worker,-3.0001099,4.10005,-2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_model,3.0001099,1.99993,4.19981
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_unfriendly,-1.99993,-3.0001099,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_inspect,-1.90017,-2.89992,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_corner,-3.0001099,-1.00018,1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_pull_away_from,-3.0001099,-3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_critic,-4.10005,-4.19981,-3.09987
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_busybody,3.0001099,1.99993,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_baby,4.3000002,1.99993,2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_agitated,-1.99993,-3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_scared,1.00018,-3.0001099,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_runaway,-4.19981,-3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_airline_pilot,3.0001099,3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_web_developer,2.89992,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_shove,-4.3000002,-1.99993,-2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_cabinet_member,4.19981,4.3000002,-1.90017
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_caring,3.0001099,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_murderess,-4.3000002,-1.99993,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_self_centered,-3.0001099,-3.0001099,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_begrudge,-4.3000002,-1.99993,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_cute,2.89992,3.0001099,-2.89992
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_pacify,-1.00018,-3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_wheedle,-4.19981,2.89992,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_bury,4.19981,1.00018,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_brave,4.19981,4.3000002,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_reproach,-4.19981,-1.99993,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_diplomat,4.19981,3.0001099,1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_maniacal,1.00018,-1.00018,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_grownup,3.0001099,3.0001099,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_angel,4.19981,4.19981,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_commend,4.3000002,4.3000002,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_lady,4.3000002,3.0001099,-4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_sniveling,-2.89992,1.00018,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_hush,3.09987,-1.99993,3.09987
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_punch,-2.89992,-3.09987,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_musician,1.00018,3.0001099,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_street_musician,4.3000002,1.00018,1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_wrestle_with,3.0001099,-2.89992,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_sheriff,1.00018,3.0001099,1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_gold_digger,-3.0001099,-4.3000002,-2.1001201
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_hurt,-2.89992,-1.99993,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_hotheaded,-3.0001099,1.90017,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_infatuated,3.0001099,-2.89992,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_construction_foreman,4.3000002,3.0001099,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_outdo,-1.99993,-1.99993,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_defensive,4.19981,3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_arouse,4.3000002,1.99993,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_cripple,-3.0001099,-4.19981,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_indulge,3.0001099,2.89992,2.1998799
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_priest,3.0001099,4.19981,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_self_sacrificing,-2.89992,-1.99993,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_merchant,1.99993,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_incarcerate,-1.99993,-3.0001099,1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_upset,-4.3000002,-3.0001099,2.1001201
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_lend_money_to,4.3000002,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_typist,-3.09987,4.19981,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_fire_from_a_job,1.99993,-1.00018,-4.19981
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_unwed_parent,3.0001099,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_Australian,2.1001201,4.3000002,4.10005
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_carpenter,3.0001099,-1.99993,4.19981
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_deprive,-3.0001099,-3.0001099,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_astound,1.00018,3.0001099,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_prompt,3.0001099,3.0001099,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_interviewer,1.00018,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_stab,-4.3000002,-2.89992,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_spacey,3.0001099,1.00018,-3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_victim,-4.3000002,-1.99993,3.0001099
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,b_ostracize,-3.09987,-3.0001099,-1.00018
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,i_coach,3.0001099,2.89992,4.3000002
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_competitive,-1.99993,-4.3000002,1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_adaptive,3.0001099,4.19981,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_shaken,1.00018,3.0001099,-1.99993
DComm158,16,Male,30 to 39,Not a student,Black or African-American,No additional race information to report,High School graduate,High School graduate,Other,Other,Yes,No,Very Important,m_nonchalant,1.99993,1.99993,4.10005
